id,EAP,HPL,MWS
id14228,0.52,0.14,0.34
id14235,0.24,0.16,0.6
id14237,0.56,0.2,0.24
id14239,0.3,0.34,0.36
id14241,0.24,0.44,0.32
id14242,0.62,0.14,0.24
id14243,0.36,0.44,0.2
id14244,0.84,0.02,0.14
id14245,0.74,0.06,0.2
id14247,0.4,0.08,0.52
id14248,0.6,0.1,0.3
id14249,0.22,0.4,0.38
id14250,0.38,0.18,0.44
id14252,0.2,0.32,0.48
id14254,0.44,0.4,0.16
id14256,0.56,0.26,0.18
id14258,0.76,0.06,0.18
id14264,0.32,0.12,0.56
id14265,0.4,0.2,0.4
id14276,0.32,0.46,0.22
id14278,0.48,0.16,0.36
id14281,0.24,0.48,0.28
id14293,0.44,0.12,0.44
id14296,0.2,0.24,0.56
id14297,0.44,0.4,0.16
id14299,0.44,0.08,0.48
id14306,0.28,0.44,0.28
id14309,0.36,0.42,0.22
id14311,0.52,0.26,0.22
id14317,0.16,0.34,0.5
id14319,0.46,0.28,0.26
id14322,0.64,0.16,0.2
id14323,0.5,0.18,0.32
id14328,0.22,0.28,0.5
id14332,0.56,0.32,0.12
id14335,0.3,0.04,0.66
id14339,0.92,0.08,0
id14343,0.3,0.08,0.62
id14345,0.5,0.3,0.2
id14347,0.34,0.44,0.22
id14350,0.4,0.5,0.1
id14355,0.4,0.46,0.14
id14357,0.2,0.28,0.52
id14358,0.34,0.38,0.28
id14361,0.2,0.36,0.44
id14362,0.3,0.62,0.08
id14367,0.18,0.42,0.4
id14369,0.32,0.44,0.24
id14375,0.2,0.38,0.42
id14386,0.42,0.28,0.3
id14390,0.14,0.24,0.62
id14395,0.26,0.52,0.22
id14397,0.6,0.26,0.14
id14402,0.4,0.14,0.46
id14404,0.3,0.22,0.48
id14406,0.72,0.04,0.24
id14408,0.56,0.26,0.18
id14413,0.3,0.58,0.12
id14416,0.88,0.02,0.1
id14419,0.12,0.46,0.42
id14421,0.66,0.2,0.14
id14423,0.46,0.42,0.12
id14430,0.26,0.2,0.54
id14431,0.4,0.34,0.26
id14436,0.5,0.36,0.14
id14440,0.62,0.36,0.02
id14444,0.4,0.38,0.22
id14445,0.5,0.18,0.32
id14450,0.24,0.36,0.4
id14452,0.48,0.34,0.18
id14453,0.38,0.12,0.5
id14466,0.38,0.46,0.16
id14467,0.56,0.28,0.16
id14474,0.52,0.32,0.16
id14478,0.3,0.22,0.48
id14480,0.68,0.2,0.12
id14481,0.14,0.62,0.24
id14482,0.78,0.04,0.18
id14485,0.08,0.56,0.36
id14487,0.64,0.16,0.2
id14489,0.52,0.28,0.2
id14491,0.34,0.44,0.22
id14493,0.46,0.22,0.32
id14495,0.26,0.12,0.62
id14497,0.54,0.3,0.16
id14500,0.24,0.22,0.54
id14502,0.44,0.24,0.32
id14504,0.82,0.04,0.14
id14506,0.32,0.36,0.32
id14507,0.4,0.52,0.08
id14513,0.44,0.26,0.3
id14516,0.5,0.34,0.16
id14517,0.4,0.38,0.22
id14518,0.7,0.24,0.06
id14525,0.4,0.06,0.54
id14526,0.48,0.18,0.34
id14528,0.6,0.24,0.16
id14533,0.56,0.32,0.12
id14534,0.82,0.1,0.08
id14537,0.24,0.3,0.46
id14544,0.32,0.28,0.4
id14546,0.52,0.32,0.16
id14549,0.88,0.04,0.08
id14555,0.2,0.2,0.6
id14561,0.34,0.42,0.24
id14564,0.26,0.16,0.58
id14568,0.46,0.18,0.36
id14570,0.64,0.04,0.32
id14574,0.26,0.14,0.6
id14577,0.54,0.08,0.38
id14580,0.28,0.4,0.32
id14584,0.78,0.12,0.1
id14588,0.18,0.06,0.76
id14594,0.26,0.4,0.34
id14595,0.54,0.18,0.28
id14597,0.18,0.54,0.28
id14601,0.3,0.26,0.44
id14605,0.58,0.06,0.36
id14606,0.72,0.14,0.14
id14612,0.22,0.32,0.46
id14616,0.3,0.34,0.36
id14617,0.18,0.26,0.56
id14618,0.14,0.52,0.34
id14623,0.46,0.3,0.24
id14630,0.18,0.5,0.32
id14632,0.58,0.28,0.14
id14642,0.22,0.28,0.5
id14643,0.46,0.28,0.26
id14644,0.46,0.3,0.24
id14645,0.36,0.36,0.28
id14650,0.4,0.5,0.1
id14659,0.8,0.06,0.14
id14660,0.34,0.38,0.28
id14665,0.24,0.32,0.44
id14666,0.24,0.46,0.3
id14670,0.82,0.14,0.04
id14673,0.88,0.02,0.1
id14677,0.26,0.48,0.26
id14680,0.3,0.42,0.28
id14683,0.34,0.58,0.08
id14684,0.4,0.24,0.36
id14685,0.48,0.38,0.14
id14688,0.42,0.42,0.16
id14689,0.22,0.72,0.06
id14690,0.26,0.14,0.6
id14691,0.34,0.44,0.22
id14694,0.88,0.1,0.02
id14695,0.46,0.36,0.18
id14696,0.3,0.54,0.16
id14699,0.34,0.46,0.2
id14700,0.54,0.2,0.26
id14703,0.54,0.18,0.28
id14707,0.44,0.2,0.36
id14709,0.44,0.34,0.22
id14711,0.42,0.2,0.38
id14712,0.5,0.3,0.2
id14713,0.52,0.16,0.32
id14714,0.2,0.56,0.24
id14718,0.2,0.18,0.62
id14721,0.38,0.3,0.32
id14722,0.54,0.3,0.16
id14725,0.62,0.18,0.2
id14734,0.84,0.04,0.12
id14736,0.24,0.52,0.24
id14739,0.54,0.16,0.3
id14740,0.66,0.22,0.12
id14741,0.62,0.24,0.14
id14742,0.08,0.18,0.74
id14748,0.28,0.32,0.4
id14752,0.3,0.5,0.2
id14755,0.24,0.34,0.42
id14758,0.38,0.26,0.36
id14760,0.14,0.34,0.52
id14765,0.62,0.08,0.3
id14766,0.32,0.54,0.14
id14768,0.46,0.12,0.42
id14774,0.38,0.4,0.22
id14779,0.46,0.26,0.28
id14780,0.52,0.2,0.28
id14784,0.54,0.34,0.12
id14786,0.24,0.46,0.3
id14788,0.6,0.34,0.06
id14790,0.72,0.2,0.08
id14793,0.24,0.18,0.58
id14796,0.26,0.54,0.2
id14797,0.24,0.18,0.58
id14801,0.24,0.4,0.36
id14803,0.44,0.12,0.44
id14809,0.24,0.06,0.7
id14810,0.84,0.12,0.04
id14811,0.46,0.36,0.18
id14817,0.26,0.38,0.36
id14818,0.3,0.26,0.44
id14824,0.1,0.54,0.36
id14825,0.64,0.26,0.1
id14827,0.98,0.02,0
id14828,0.26,0.46,0.28
id14829,0.28,0.54,0.18
id14833,0.3,0.28,0.42
id14835,0.48,0.2,0.32
id14841,0.54,0.16,0.3
id14842,0.16,0.26,0.58
id14844,0.32,0.22,0.46
id14850,0.7,0.1,0.2
id14852,0.28,0.48,0.24
id14853,0.22,0.1,0.68
id14854,0.54,0.32,0.14
id14861,0.2,0.68,0.12
id14864,0.54,0,0.46
id14866,0.4,0.14,0.46
id14867,0.34,0.2,0.46
id14868,0.28,0.5,0.22
id14869,0.36,0.56,0.08
id14872,0.66,0.24,0.1
id14873,0.62,0.16,0.22
id14884,0.54,0.28,0.18
id14891,0.42,0.38,0.2
id14893,0.5,0.36,0.14
id14895,0.76,0.08,0.16
id14896,0.12,0.18,0.7
id14901,0.4,0.2,0.4
id14903,0.54,0.2,0.26
id14904,0.32,0.3,0.38
id14907,0.26,0.18,0.56
id14908,0.4,0.34,0.26
id14912,0.44,0.14,0.42
id14913,0.36,0.36,0.28
id14915,0.36,0.38,0.26
id14916,0.22,0.54,0.24
id14918,0.74,0.16,0.1
id14925,0.1,0.16,0.74
id14929,0.1,0.48,0.42
id14936,0.28,0.6,0.12
id14939,0.58,0.36,0.06
id14940,0.48,0.34,0.18
id14943,1,0,0
id14949,0.34,0.26,0.4
id14950,0.3,0.14,0.56
id14953,0.34,0.48,0.18
id14958,0.18,0.16,0.66
id14961,0.46,0.28,0.26
id14964,0.78,0.14,0.08
id14975,0.5,0.22,0.28
id14976,0.54,0.16,0.3
id14979,0.36,0.42,0.22
id14980,0.56,0.14,0.3
id14982,0.52,0.16,0.32
id14983,0.58,0.1,0.32
id14986,0.36,0.22,0.42
id14988,0.4,0.16,0.44
id14992,0.54,0.16,0.3
id14997,0.46,0.22,0.32
id15002,0.74,0.12,0.14
id15003,0.42,0.14,0.44
id15008,0.82,0.1,0.08
id15009,0.48,0.06,0.46
id15011,0.7,0.16,0.14
id15012,0.12,0.12,0.76
id15017,0.62,0.18,0.2
id15018,0.6,0.24,0.16
id15022,0.6,0.16,0.24
id15030,0.3,0.1,0.6
id15031,0.84,0.12,0.04
id15036,0.3,0.46,0.24
id15045,0.18,0.26,0.56
id15047,0.18,0.22,0.6
id15050,0.34,0.36,0.3
id15051,0.48,0.2,0.32
id15052,0.9,0.1,0
id15060,0.78,0.1,0.12
id15065,0.3,0.52,0.18
id15068,0.3,0.28,0.42
id15069,0.28,0.16,0.56
id15070,0.82,0.04,0.14
id15071,0.12,0.56,0.32
id15075,0.64,0.28,0.08
id15081,0.3,0.3,0.4
id15082,0.3,0.52,0.18
id15085,0.14,0.64,0.22
id15086,0.6,0.14,0.26
id15087,0.48,0.18,0.34
id15089,0.16,0.62,0.22
id15091,0.56,0.1,0.34
id15093,0.32,0.42,0.26
id15096,0.16,0.22,0.62
id15099,0.84,0.04,0.12
id15104,0.4,0.18,0.42
id15106,0.88,0.02,0.1
id15108,0.68,0.2,0.12
id15112,0.98,0.02,0
id15113,0.36,0.26,0.38
id15114,0.6,0.12,0.28
id15115,0.64,0.04,0.32
id15117,0.62,0.06,0.32
id15119,0.22,0.32,0.46
id15120,0.52,0.3,0.18
id15122,0.54,0.32,0.14
id15124,0.98,0.02,0
id15125,0.16,0.54,0.3
id15128,0.64,0.2,0.16
id15129,0.12,0.24,0.64
id15131,0.36,0.48,0.16
id15135,0.64,0.3,0.06
id15137,0.32,0.46,0.22
id15139,0.24,0.32,0.44
id15144,0.74,0.04,0.22
id15146,0.72,0.2,0.08
id15147,0.58,0.18,0.24
id15153,0.24,0.54,0.22
id15157,0.32,0.32,0.36
id15163,0.34,0.56,0.1
id15164,0.56,0.14,0.3
id15169,0.4,0.44,0.16
id15170,0.44,0.38,0.18
id15173,0.46,0.32,0.22
id15180,0.52,0.16,0.32
id15181,0.2,0.5,0.3
id15184,0.46,0.16,0.38
id15190,0.72,0.2,0.08
id15193,0.2,0.5,0.3
id15194,0.36,0.1,0.54
id15200,0.38,0.48,0.14
id15201,0.16,0.62,0.22
id15209,0.5,0.32,0.18
id15211,0.12,0.52,0.36
id15215,0.34,0.54,0.12
id15220,0.16,0.66,0.18
id15224,0.24,0.4,0.36
id15229,0.26,0.14,0.6
id15231,0.4,0.28,0.32
id15233,0.24,0.56,0.2
id15234,0.86,0.08,0.06
id15236,0.18,0.58,0.24
id15237,0.48,0.3,0.22
id15238,0.92,0.06,0.02
id15239,0.56,0.12,0.32
id15242,0.8,0.14,0.06
id15243,0.38,0.26,0.36
id15248,0.52,0.28,0.2
id15249,0.32,0.5,0.18
id15251,0.34,0.58,0.08
id15260,0.5,0.3,0.2
id15264,0.12,0.54,0.34
id15271,0.2,0.36,0.44
id15277,0.32,0.34,0.34
id15285,0.46,0.32,0.22
id15288,0.1,0.48,0.42
id15290,0.92,0.08,0
id15302,0.72,0.16,0.12
id15303,0.18,0.56,0.26
id15310,0.22,0.56,0.22
id15319,0.3,0.6,0.1
id15320,0.28,0.24,0.48
id15323,0.56,0.18,0.26
id15327,0.26,0.42,0.32
id15329,0.34,0.2,0.46
id15332,0.2,0.36,0.44
id15333,0.3,0.04,0.66
id15335,0.64,0.24,0.12
id15336,0.54,0.28,0.18
id15340,0.72,0.08,0.2
id15341,0.5,0.18,0.32
id15349,0.32,0.12,0.56
id15351,0.34,0.38,0.28
id15355,0.78,0.08,0.14
id15359,0.56,0.18,0.26
id15361,0.2,0.22,0.58
id15362,0.6,0.18,0.22
id15363,0.54,0.26,0.2
id15364,0.38,0.3,0.32
id15375,0.44,0.26,0.3
id15377,0.42,0.44,0.14
id15378,0.6,0.24,0.16
id15381,0.56,0.16,0.28
id15384,0.3,0.38,0.32
id15386,0.64,0.24,0.12
id15388,0.24,0.22,0.54
id15392,0.74,0.06,0.2
id15394,0.48,0.32,0.2
id15402,0.96,0,0.04
id15404,0.18,0.16,0.66
id15412,0.72,0.04,0.24
id15414,0.34,0.42,0.24
id15420,0.52,0.04,0.44
id15427,0.38,0.46,0.16
id15428,0.52,0.12,0.36
id15429,0.74,0.14,0.12
id15430,0.7,0.16,0.14
id15437,0.66,0.2,0.14
id15438,0.42,0.16,0.42
id15441,0.64,0.16,0.2
id15442,0.54,0.16,0.3
id15448,0.28,0.52,0.2
id15449,0.22,0.3,0.48
id15450,0.24,0.2,0.56
id15456,0.52,0.34,0.14
id15458,0.7,0.16,0.14
id15459,0.3,0.54,0.16
id15460,0.2,0.66,0.14
id15469,0.18,0.24,0.58
id15471,0.54,0.22,0.24
id15476,0.18,0.54,0.28
id15479,0.38,0.08,0.54
id15481,0.36,0.38,0.26
id15482,0.32,0.32,0.36
id15483,0.52,0.16,0.32
id15488,0.48,0.34,0.18
id15496,0.72,0.18,0.1
id15497,0.38,0.56,0.06
id15502,0.4,0.32,0.28
id15503,0.52,0.22,0.26
id15505,0.3,0.52,0.18
id15513,0.24,0.64,0.12
id15518,0.32,0.32,0.36
id15521,0.56,0.04,0.4
id15526,0.4,0.2,0.4
id15529,0.44,0.2,0.36
id15530,0.34,0.2,0.46
id15539,0.26,0.36,0.38
id15540,0.38,0.46,0.16
id15541,0.14,0.32,0.54
id15543,0.32,0.1,0.58
id15544,0.5,0.24,0.26
id15545,0.26,0.38,0.36
id15546,0.32,0.22,0.46
id15549,0.5,0.42,0.08
id15552,0.1,0.72,0.18
id15553,0.38,0.28,0.34
id15560,0.58,0.18,0.24
id15563,0.42,0.36,0.22
id15569,0.62,0.26,0.12
id15571,0.46,0.28,0.26
id15572,0.28,0.3,0.42
id15575,0.4,0.22,0.38
id15579,0.2,0.36,0.44
id15582,0.48,0.42,0.1
id15583,0.28,0.6,0.12
id15590,0.48,0.04,0.48
id15591,0.66,0.22,0.12
id15602,0.44,0.32,0.24
id15605,0.28,0.32,0.4
id15608,0.4,0.28,0.32
id15609,0.5,0.4,0.1
id15611,0.6,0.24,0.16
id15612,0.5,0.28,0.22
id15614,0.4,0.4,0.2
id15616,0.26,0.12,0.62
id15623,0.42,0.32,0.26
id15624,0.88,0.06,0.06
id15625,0.26,0.46,0.28
id15626,0.74,0.18,0.08
id15631,0.5,0.42,0.08
id15633,0.44,0.12,0.44
id15645,0.82,0.14,0.04
id15653,0.42,0.34,0.24
id15654,0.66,0.14,0.2
id15655,0.46,0.06,0.48
id15659,0.52,0.04,0.44
id15664,0.76,0.2,0.04
id15666,0.64,0.12,0.24
id15667,0.54,0.14,0.32
id15672,0.32,0.44,0.24
id15673,0.4,0.38,0.22
id15677,0.88,0.06,0.06
id15678,0.34,0.24,0.42
id15682,0.46,0.12,0.42
id15684,0.48,0.42,0.1
id15685,0.58,0.42,0
id15687,0.22,0.52,0.26
id15688,0.42,0.16,0.42
id15690,0.18,0.36,0.46
id15697,0.26,0.22,0.52
id15707,0.24,0.16,0.6
id15708,0.52,0.36,0.12
id15715,0.42,0.32,0.26
id15716,0.26,0.44,0.3
id15718,0.32,0.22,0.46
id15719,0.22,0.58,0.2
id15721,0.78,0.16,0.06
id15723,0.52,0.02,0.46
id15724,0.58,0.32,0.1
id15726,0.38,0.12,0.5
id15727,0.42,0.22,0.36
id15732,0.94,0.04,0.02
id15733,0.14,0.62,0.24
id15734,0.66,0.18,0.16
id15738,0.16,0.34,0.5
id15742,0.74,0.16,0.1
id15748,0.62,0.14,0.24
id15751,0.56,0.18,0.26
id15752,0.82,0.06,0.12
id15753,0.68,0.18,0.14
id15758,0.84,0.12,0.04
id15763,0.28,0.42,0.3
id15765,0.26,0.32,0.42
id15776,0.2,0.18,0.62
id15777,0.36,0.14,0.5
id15781,0.62,0.3,0.08
id15785,0.56,0.16,0.28
id15791,0.18,0.26,0.56
id15793,0.26,0.3,0.44
id15794,0.28,0.56,0.16
id15798,0.2,0.52,0.28
id15799,0.58,0.32,0.1
id15800,0.12,0.64,0.24
id15801,0.54,0.18,0.28
id15804,0.24,0.54,0.22
id15814,0.26,0.38,0.36
id15815,0.22,0.3,0.48
id15820,0.7,0.16,0.14
id15823,0.36,0.16,0.48
id15831,0.56,0.2,0.24
id15832,0.36,0.48,0.16
id15834,0.52,0.3,0.18
id15836,0.4,0.4,0.2
id15837,0.16,0,0.84
id15839,0.7,0.06,0.24
id15840,0.62,0.3,0.08
id15841,0.56,0.3,0.14
id15844,0.28,0.52,0.2
id15847,0.22,0.2,0.58
id15854,0.66,0.14,0.2
id15857,0.42,0.28,0.3
id15858,0.5,0.46,0.04
id15865,0.38,0.4,0.22
id15866,0.12,0.48,0.4
id15867,0.34,0.22,0.44
id15868,0.4,0.12,0.48
id15869,0.38,0.16,0.46
id15873,0.52,0.38,0.1
id15875,0.24,0.18,0.58
id15881,0.24,0.3,0.46
id15882,0.84,0,0.16
id15887,0.6,0.24,0.16
id15890,0.14,0.6,0.26
id15891,0.4,0.06,0.54
id15894,0.46,0.16,0.38
id15897,0.54,0.3,0.16
id15901,0.52,0.02,0.46
id15906,0.24,0.2,0.56
id15909,0.66,0.1,0.24
id15912,0.1,0.38,0.52
id15914,0.32,0.34,0.34
id15916,0.78,0.04,0.18
id15919,0.44,0.46,0.1
id15920,0.64,0.2,0.16
id15921,0.38,0.3,0.32
id15926,0.56,0.26,0.18
id15928,0.4,0.36,0.24
id15929,0.2,0.56,0.24
id15930,0.56,0.24,0.2
id15932,0.72,0.08,0.2
id15937,0.58,0.18,0.24
id15943,0.14,0.2,0.66
id15950,0.9,0.04,0.06
id15951,0.3,0.08,0.62
id15956,0.16,0.06,0.78
id15957,0.68,0.08,0.24
id15958,0.48,0.2,0.32
id15960,0.28,0.26,0.46
id15962,0.7,0.24,0.06
id15968,0.42,0.4,0.18
id15976,0.36,0.36,0.28
id15977,0.24,0.1,0.66
id15978,0.66,0.1,0.24
id15980,0.52,0.26,0.22
id15984,0.6,0.32,0.08
id15990,0.38,0.26,0.36
id15993,0.3,0.46,0.24
id15995,0.98,0.02,0
id15998,0.48,0.24,0.28
id16000,0.26,0.36,0.38
id16005,0.34,0.52,0.14
id16006,0.36,0.38,0.26
id16007,0.4,0.26,0.34
id16008,0.82,0.04,0.14
id16011,0.48,0.2,0.32
id16015,0.46,0.18,0.36
id16016,0.26,0.6,0.14
id16029,0.82,0.16,0.02
id16033,0.32,0.42,0.26
id16035,0.28,0.4,0.32
id16038,0.54,0.18,0.28
id16039,0.68,0.08,0.24
id16042,0.72,0.14,0.14
id16043,0.34,0.4,0.26
id16048,0.76,0.12,0.12
id16051,0.36,0.18,0.46
id16052,0.62,0.2,0.18
id16055,0.2,0.46,0.34
id16056,0.2,0.38,0.42
id16059,0.2,0.62,0.18
id16064,0.1,0.18,0.72
id16068,0.52,0.14,0.34
id16071,0.82,0.1,0.08
id16075,0.4,0.16,0.44
id16076,0.4,0.26,0.34
id16079,0.44,0.14,0.42
id16082,0.62,0.24,0.14
id16084,0.18,0.44,0.38
id16090,0.42,0.36,0.22
id16091,0.78,0.16,0.06
id16092,0.4,0.36,0.24
id16094,0.44,0.3,0.26
id16095,0.46,0.26,0.28
id16099,0.42,0.34,0.24
id16104,0.28,0.26,0.46
id16105,0.48,0.2,0.32
id16106,0.54,0.18,0.28
id16111,0.44,0.36,0.2
id16113,0.24,0.36,0.4
id16117,0.36,0.28,0.36
id16118,0.32,0.38,0.3
id16121,0.54,0.34,0.12
id16123,0.62,0.08,0.3
id16124,0.34,0.1,0.56
id16127,0.4,0.5,0.1
id16132,0.48,0.06,0.46
id16139,0.44,0.26,0.3
id16154,0.56,0.22,0.22
id16155,0.48,0,0.52
id16157,0.46,0.08,0.46
id16158,0.32,0.34,0.34
id16162,0.34,0.28,0.38
id16163,0.44,0.22,0.34
id16165,0.32,0.44,0.24
id16168,0.28,0.54,0.18
id16173,0.68,0.08,0.24
id16174,0.24,0.28,0.48
id16175,0.62,0.16,0.22
id16177,0.5,0.44,0.06
id16178,0.26,0.1,0.64
id16179,0.48,0.18,0.34
id16184,0.46,0.16,0.38
id16185,0.12,0.7,0.18
id16187,0.38,0.18,0.44
id16190,0.72,0.08,0.2
id16195,0.48,0.44,0.08
id16201,0.24,0.3,0.46
id16202,0.88,0,0.12
id16205,0.44,0.18,0.38
id16206,0.56,0.14,0.3
id16208,0.46,0.2,0.34
id16209,0.34,0.38,0.28
id16211,0.32,0.54,0.14
id16215,0.78,0.12,0.1
id16219,0.04,0.08,0.88
id16226,0.5,0.18,0.32
id16227,0.42,0.34,0.24
id16228,0.42,0.3,0.28
id16231,0.42,0.4,0.18
id16232,0.78,0.12,0.1
id16235,0.12,0.72,0.16
id16239,0.1,0.22,0.68
id16241,0.4,0.1,0.5
id16244,0.42,0.42,0.16
id16246,0.38,0.44,0.18
id16250,0.58,0.2,0.22
id16261,0.66,0.22,0.12
id16264,0.3,0.62,0.08
id16267,0.3,0.16,0.54
id16274,0.4,0.4,0.2
id16277,0.4,0.32,0.28
id16280,0.12,0.16,0.72
id16283,0.52,0.04,0.44
id16284,0.38,0.18,0.44
id16285,0.44,0.42,0.14
id16290,0.24,0.34,0.42
id16291,0.6,0.32,0.08
id16295,0.36,0.24,0.4
id16296,0.38,0.1,0.52
id16297,0.64,0.18,0.18
id16298,0.32,0.56,0.12
id16299,0.42,0.3,0.28
id16300,0.28,0.28,0.44
id16304,0.26,0.02,0.72
id16307,0.24,0.64,0.12
id16310,0.22,0.22,0.56
id16311,0.48,0.2,0.32
id16318,0.7,0.14,0.16
id16321,0.52,0.1,0.38
id16324,0.24,0.52,0.24
id16327,0.28,0.36,0.36
id16328,0.6,0.18,0.22
id16335,0.36,0.16,0.48
id16338,0.2,0.42,0.38
id16341,0.36,0.26,0.38
id16342,0.58,0.24,0.18
id16344,0.62,0.16,0.22
id16349,0.48,0.12,0.4
id16350,0.26,0.54,0.2
id16352,0.34,0.3,0.36
id16354,0.28,0.16,0.56
id16355,0.58,0.22,0.2
id16356,0.44,0.26,0.3
id16359,0.44,0.36,0.2
id16367,0.46,0.34,0.2
id16370,0.6,0.18,0.22
id16384,0.36,0.42,0.22
id16386,0.46,0.48,0.06
id16389,0.44,0.22,0.34
id16390,0.34,0.42,0.24
id16391,0.4,0.4,0.2
id16393,0.42,0.36,0.22
id16398,0.36,0.26,0.38
id16399,0.56,0.22,0.22
id16402,0.3,0.18,0.52
id16409,0.48,0.28,0.24
id16416,0.16,0.62,0.22
id16426,0.54,0.36,0.1
id16427,0.3,0.34,0.36
id16428,0.66,0.14,0.2
id16432,0.3,0.42,0.28
id16436,0.22,0.54,0.24
id16438,0.24,0.42,0.34
id16441,0.48,0.1,0.42
id16443,0.56,0.2,0.24
id16445,0.84,0.1,0.06
id16449,0.16,0.5,0.34
id16450,0.28,0.5,0.22
id16451,0.32,0.56,0.12
id16457,0.26,0.02,0.72
id16458,0.46,0.2,0.34
id16460,0.68,0.24,0.08
id16462,0.24,0.46,0.3
id16463,0.4,0.42,0.18
id16465,0.4,0.48,0.12
id16468,0.44,0.12,0.44
id16469,0.56,0.16,0.28
id16471,0.32,0.44,0.24
id16473,1,0,0
id16474,0.34,0.54,0.12
id16477,0.32,0.46,0.22
id16478,0.28,0.6,0.12
id16479,0.52,0.2,0.28
id16481,0.38,0.26,0.36
id16484,0.42,0.22,0.36
id16485,0.36,0.46,0.18
id16486,0.4,0.12,0.48
id16491,0.64,0.18,0.18
id16493,0.42,0.04,0.54
id16495,0.48,0.26,0.26
id16498,0.68,0.14,0.18
id16504,0.44,0.26,0.3
id16505,0.72,0.18,0.1
id16506,0.24,0.16,0.6
id16509,0.6,0.24,0.16
id16510,0.5,0.28,0.22
id16511,0.18,0.5,0.32
id16516,0.5,0.12,0.38
id16521,0.48,0.28,0.24
id16523,0.56,0.22,0.22
id16524,0.22,0.28,0.5
id16525,0.24,0.46,0.3
id16526,0.4,0.3,0.3
id16532,0.18,0.36,0.46
id16542,0.32,0.32,0.36
id16546,0.48,0.28,0.24
id16548,0.24,0.54,0.22
id16549,0.48,0.44,0.08
id16550,0.42,0.42,0.16
id16556,0.32,0.38,0.3
id16557,0.64,0.28,0.08
id16558,0.58,0.06,0.36
id16560,0.44,0.26,0.3
id16562,0.38,0.34,0.28
id16563,0.22,0.16,0.62
id16566,0.56,0.08,0.36
id16571,0.28,0.06,0.66
id16572,0.42,0.32,0.26
id16578,0.32,0.34,0.34
id16584,0.16,0.26,0.58
id16587,0.3,0.14,0.56
id16591,0.22,0.44,0.34
id16595,0.32,0.26,0.42
id16599,0.66,0.16,0.18
id16604,0.5,0.34,0.16
id16610,0.52,0.24,0.24
id16616,0.42,0.06,0.52
id16617,0.24,0.08,0.68
id16618,0.26,0.12,0.62
id16627,0.48,0.3,0.22
id16638,0.52,0.2,0.28
id16642,0.38,0.22,0.4
id16643,0.8,0.08,0.12
id16645,0.2,0.56,0.24
id16646,0.28,0.1,0.62
id16647,0.44,0.08,0.48
id16649,0.14,0.52,0.34
id16653,0.34,0.2,0.46
id16660,0.74,0.14,0.12
id16663,0.22,0.3,0.48
id16667,0.62,0.14,0.24
id16670,0.76,0.06,0.18
id16671,0.74,0.16,0.1
id16675,0.44,0.22,0.34
id16677,0.56,0.2,0.24
id16680,0.48,0.14,0.38
id16681,0.64,0.24,0.12
id16688,0.28,0.32,0.4
id16692,0.24,0.34,0.42
id16697,0.26,0.42,0.32
id16698,0.36,0.38,0.26
id16700,0.22,0.4,0.38
id16701,0.9,0.04,0.06
id16704,0.16,0.2,0.64
id16708,0.78,0.18,0.04
id16710,0.12,0.42,0.46
id16715,0.18,0.16,0.66
id16716,0.34,0.08,0.58
id16719,0.64,0.3,0.06
id16728,0.28,0.64,0.08
id16733,0.56,0.3,0.14
id16734,0.6,0.3,0.1
id16743,0.32,0.36,0.32
id16747,0.32,0.06,0.62
id16749,0.26,0.18,0.56
id16756,0.24,0.24,0.52
id16758,0.32,0.32,0.36
id16759,0.38,0.46,0.16
id16765,0.24,0.48,0.28
id16766,0.46,0.12,0.42
id16767,0.54,0.2,0.26
id16773,0.54,0.26,0.2
id16776,0.3,0.48,0.22
id16781,0.9,0.1,0
id16795,0.26,0.36,0.38
id16808,0.8,0.04,0.16
id16809,0.24,0.14,0.62
id16811,0.28,0.6,0.12
id16812,0.52,0.26,0.22
id16813,0.4,0.06,0.54
id16819,0.3,0.2,0.5
id16820,0.36,0.06,0.58
id16821,0.38,0.26,0.36
id16823,0.52,0.34,0.14
id16825,0.42,0.12,0.46
id16827,0.32,0.1,0.58
id16831,0.38,0.3,0.32
id16833,0.58,0.08,0.34
id16839,0.28,0.26,0.46
id16840,0.18,0.12,0.7
id16848,0.5,0.2,0.3
id16851,0.98,0,0.02
id16855,0.36,0.08,0.56
id16860,0.54,0.14,0.32
id16866,0.52,0.22,0.26
id16873,0.56,0.34,0.1
id16876,0.36,0.38,0.26
id16877,0.48,0.14,0.38
id16884,0.44,0.36,0.2
id16890,0.22,0.64,0.14
id16896,0.26,0.3,0.44
id16899,0.58,0.18,0.24
id16900,0.34,0.54,0.12
id16902,0.34,0.24,0.42
id16903,0.36,0.44,0.2
id16904,0.56,0.22,0.22
id16908,0.26,0.3,0.44
id16916,0.46,0.42,0.12
id16918,0.46,0.16,0.38
id16919,0.2,0.64,0.16
id16921,0.3,0.18,0.52
id16927,0.22,0.3,0.48
id16928,0.64,0.18,0.18
id16935,0.22,0.16,0.62
id16938,0.38,0.26,0.36
id16939,0.44,0.38,0.18
id16944,0.48,0.1,0.42
id16946,0.56,0.08,0.36
id16947,0.48,0.36,0.16
id16952,0.3,0.26,0.44
id16954,0.64,0.1,0.26
id16956,0.22,0.36,0.42
id16971,0.38,0.22,0.4
id16973,0.36,0.4,0.24
