id,EAP,HPL,MWS
id14319,0.22,0.48,0.3
id14322,0.62,0.26,0.12
id14323,0.58,0.18,0.24
id14328,0.24,0.26,0.5
id14332,0.4,0.44,0.16
id14335,0.24,0.1,0.66
id14339,0.74,0.18,0.08
id14343,0.4,0.02,0.58
id14345,0.4,0.36,0.24
id14347,0.38,0.46,0.16
id14350,0.22,0.68,0.1
id14355,0.42,0.16,0.42
id14357,0.36,0.32,0.32
id14358,0.3,0.42,0.28
id14361,0.22,0.26,0.52
id14362,0.28,0.5,0.22
id14367,0.24,0.34,0.42
id14369,0.6,0.3,0.1
id14375,0.26,0.5,0.24
id14386,0.22,0.42,0.36
id14390,0.26,0.28,0.46
id14395,0.26,0.46,0.28
id14397,0.5,0.34,0.16
id14402,0.3,0.24,0.46
id14404,0.38,0.2,0.42
id14406,0.84,0.12,0.04
id14408,0.28,0.3,0.42
id14413,0.36,0.4,0.24
id14416,0.66,0.1,0.24
id14419,0.22,0.66,0.12
id14421,0.7,0.22,0.08
id14423,0.44,0.32,0.24
id14430,0.42,0.1,0.48
id14431,0.34,0.44,0.22
id14436,0.42,0.42,0.16
id14440,0.48,0.22,0.3
id14444,0.16,0.32,0.52
id14445,0.68,0.04,0.28
id14450,0.24,0.4,0.36
id14452,0.42,0.34,0.24
id14453,0.34,0.24,0.42
id14466,0.26,0.22,0.52
id14467,0.68,0.12,0.2
id14474,0.5,0.26,0.24
id14478,0.38,0.2,0.42
id14480,0.78,0.12,0.1
id14481,0.38,0.38,0.24
id14482,0.7,0.06,0.24
id14485,0.06,0.7,0.24
id14487,0.76,0.16,0.08
id14489,0.62,0.2,0.18
id14491,0.34,0.48,0.18
id14493,0.32,0.22,0.46
id14495,0.36,0.16,0.48
id14497,0.34,0.34,0.32
id14500,0.24,0.18,0.58
id14502,0.42,0.2,0.38
id14504,0.6,0.16,0.24
id14506,0.46,0.34,0.2
id14507,0.56,0.32,0.12
id14513,0.64,0.16,0.2
id14516,0.38,0.36,0.26
id14517,0.58,0.26,0.16
id14518,0.58,0.34,0.08
id14525,0.34,0.04,0.62
id14526,0.46,0.1,0.44
id14528,0.66,0.26,0.08
id14533,0.38,0.5,0.12
id14534,0.54,0.3,0.16
id14537,0.28,0.26,0.46
id14544,0.4,0.22,0.38
id14546,0.36,0.38,0.26
id14549,0.7,0.1,0.2
id14555,0.2,0.26,0.54
id14561,0.32,0.3,0.38
id14564,0.36,0.3,0.34
id14568,0.56,0.22,0.22
id14570,0.46,0.2,0.34
id14574,0.26,0.2,0.54
id14577,0.6,0.06,0.34
id14580,0.32,0.32,0.36
id14584,0.78,0.16,0.06
id14588,0.28,0.04,0.68
id14594,0.24,0.42,0.34
id14595,0.8,0.18,0.02
id14597,0.38,0.38,0.24
id14601,0.44,0.28,0.28
id14605,0.62,0.1,0.28
id14606,0.7,0.16,0.14
id14612,0.26,0.1,0.64
id14616,0.34,0.16,0.5
id14617,0.28,0.26,0.46
id14618,0.32,0.52,0.16
id14623,0.28,0.46,0.26
id14630,0.14,0.38,0.48
id14632,0.64,0.2,0.16
id14642,0.32,0.18,0.5
id14643,0.64,0.2,0.16
id14644,0.42,0.36,0.22
id14645,0.44,0.3,0.26
id14650,0.58,0.24,0.18
id14659,0.78,0.16,0.06
id14660,0.66,0.2,0.14
id14665,0.32,0.38,0.3
id14666,0.6,0.2,0.2
id14670,0.7,0.2,0.1
id14673,0.66,0.1,0.24
id14677,0.5,0.4,0.1
id14680,0.16,0.54,0.3
id14683,0.22,0.48,0.3
id14684,0.3,0.52,0.18
id14685,0.68,0.16,0.16
id14688,0.56,0.34,0.1
id14689,0.38,0.52,0.1
id14690,0.3,0.16,0.54
id14691,0.3,0.48,0.22
id14694,0.76,0.18,0.06
id14695,0.28,0.36,0.36
id14696,0.4,0.38,0.22
id14699,0.54,0.26,0.2
id14700,0.54,0.16,0.3
id14703,0.54,0.18,0.28
id14707,0.48,0.08,0.44
id14709,0.5,0.2,0.3
id14711,0.6,0.18,0.22
id14712,0.5,0.24,0.26
id14713,0.32,0.28,0.4
id14714,0.18,0.5,0.32
id14718,0.3,0.14,0.56
id14721,0.58,0.24,0.18
id14722,0.5,0.4,0.1
id14725,0.36,0.2,0.44
id14734,0.78,0.04,0.18
id14736,0.48,0.34,0.18
id14739,0.58,0.1,0.32
id14740,0.62,0.1,0.28
id14741,0.6,0.32,0.08
id14742,0.18,0.16,0.66
id14748,0.16,0.26,0.58
id14752,0.34,0.36,0.3
id14755,0.26,0.26,0.48
id14758,0.38,0.26,0.36
id14760,0.14,0.46,0.4
id14765,0.36,0.16,0.48
id14766,0.32,0.58,0.1
id14768,0.64,0.06,0.3
id14774,0.38,0.42,0.2
id14779,0.7,0.04,0.26
id14780,0.6,0.26,0.14
id14784,0.52,0.32,0.16
id14786,0.34,0.24,0.42
id14788,0.58,0.3,0.12
id14790,0.58,0.22,0.2
id14793,0.22,0.26,0.52
id14796,0.22,0.58,0.2
id14797,0.3,0.08,0.62
id14801,0.52,0.18,0.3
id14803,0.32,0.26,0.42
id14809,0.5,0.02,0.48
id14810,0.52,0.04,0.44
id14811,0.48,0.34,0.18
id14817,0.34,0.3,0.36
id14818,0.44,0.42,0.14
id14824,0.12,0.62,0.26
id14825,0.46,0.28,0.26
id14827,0.96,0,0.04
id14828,0.26,0.38,0.36
id14829,0.4,0.44,0.16
id14833,0.36,0.14,0.5
id14835,0.28,0.28,0.44
id14841,0.44,0.24,0.32
id14842,0.22,0.16,0.62
id14844,0.4,0.3,0.3
id14850,0.64,0.24,0.12
id14852,0.28,0.52,0.2
id14853,0.36,0.18,0.46
id14854,0.66,0.22,0.12
id14861,0.16,0.68,0.16
id14864,0.28,0,0.72
id14866,0.34,0.54,0.12
id14867,0.18,0.36,0.46
id14868,0.32,0.44,0.24
id14869,0.5,0.28,0.22
id14872,0.5,0.28,0.22
id14873,0.58,0.26,0.16
id14884,0.38,0.32,0.3
id14891,0.4,0.28,0.32
id14893,0.5,0.28,0.22
id14895,0.56,0.26,0.18
id14896,0.36,0.24,0.4
id14901,0.24,0.12,0.64
id14903,0.6,0.22,0.18
id14904,0.36,0.28,0.36
id14907,0.38,0.06,0.56
id14908,0.54,0.24,0.22
id14912,0.66,0.08,0.26
id14913,0.42,0.3,0.28
id14915,0.38,0.5,0.12
id14916,0.18,0.48,0.34
id14918,0.72,0.1,0.18
id14925,0.16,0.1,0.74
id14929,0.38,0.28,0.34
id14936,0.14,0.8,0.06
id14939,0.44,0.42,0.14
id14940,0.56,0.3,0.14
id14943,0.96,0.04,0
id14949,0.5,0.38,0.12
id14950,0.36,0.3,0.34
id14953,0.38,0.44,0.18
id14958,0.24,0.18,0.58
id14961,0.68,0.14,0.18
id14964,0.62,0.12,0.26
id14975,0.44,0.3,0.26
id14976,0.44,0.46,0.1
id14979,0.26,0.44,0.3
id14980,0.42,0.26,0.32
id14982,0.42,0.12,0.46
id14983,0.36,0.26,0.38
id14986,0.58,0.18,0.24
id14988,0.48,0.3,0.22
id14992,0.58,0.3,0.12
id14997,0.7,0.14,0.16
id15002,0.6,0.14,0.26
id15003,0.4,0.14,0.46
id15008,0.92,0.06,0.02
id15009,0.68,0.14,0.18
id15011,0.48,0.3,0.22
id15012,0.2,0.14,0.66
id15017,0.5,0.34,0.16
id15018,0.56,0.26,0.18
id15022,0.62,0.14,0.24
id15030,0.42,0.14,0.44
id15031,0.7,0.06,0.24
id15036,0.16,0.44,0.4
id15045,0.26,0.42,0.32
id15047,0.2,0.16,0.64
id15050,0.38,0.36,0.26
id15051,0.58,0.14,0.28
id15052,0.92,0.04,0.04
id15060,0.64,0.34,0.02
id15065,0.2,0.4,0.4
id15068,0.62,0.18,0.2
id15069,0.18,0.32,0.5
id15070,0.74,0.22,0.04
id15071,0.42,0.4,0.18
id15075,0.7,0.28,0.02
id15081,0.28,0.38,0.34
id15082,0.38,0.46,0.16
id15085,0.22,0.66,0.12
id15086,0.7,0.14,0.16
id15087,0.46,0.24,0.3
id15089,0.42,0.46,0.12
id15091,0.44,0.12,0.44
id15093,0.28,0.46,0.26
id15096,0.18,0.26,0.56
id15099,0.9,0.06,0.04
id15104,0.22,0.18,0.6
id15106,0.66,0.1,0.24
id15108,0.32,0.4,0.28
id15112,0.96,0,0.04
id15113,0.2,0.54,0.26
id15114,0.4,0.24,0.36
id15115,0.64,0.12,0.24
id15117,0.7,0.14,0.16
id15119,0.14,0.44,0.42
id15120,0.56,0.32,0.12
id15122,0.3,0.34,0.36
id15124,0.96,0.02,0.02
id15125,0.14,0.5,0.36
id15128,0.8,0.14,0.06
id15129,0.32,0.28,0.4
id15131,0.3,0.4,0.3
id15135,0.4,0.32,0.28
id15137,0.28,0.54,0.18
id15139,0.18,0.48,0.34
id15144,0.44,0.16,0.4
id15146,0.66,0.22,0.12
id15147,0.62,0.12,0.26
id15153,0.18,0.56,0.26
id15157,0.34,0.3,0.36
id15163,0.52,0.3,0.18
id15164,0.48,0.32,0.2
id15169,0.28,0.28,0.44
id15170,0.56,0.22,0.22
id15173,0.52,0.34,0.14
id15180,0.42,0.34,0.24
id15181,0.38,0.46,0.16
id15184,0.42,0.32,0.26
id15190,0.6,0.2,0.2
id15193,0.12,0.6,0.28
id15194,0.22,0.2,0.58
id15200,0.56,0.3,0.14
id15201,0.3,0.28,0.42
id15209,0.3,0.3,0.4
id15211,0.24,0.64,0.12
id15215,0.2,0.58,0.22
id15220,0.34,0.38,0.28
id15224,0.22,0.46,0.32
id15229,0.48,0.28,0.24
id15231,0.46,0.24,0.3
id15233,0.22,0.52,0.26
id15234,0.8,0.06,0.14
id15236,0.16,0.64,0.2
id15237,0.42,0.24,0.34
id15238,0.88,0.06,0.06
id15239,0.4,0.16,0.44
id15242,0.78,0.16,0.06
id15243,0.12,0.54,0.34
id15248,0.62,0.16,0.22
id15249,0.24,0.46,0.3
id15251,0.4,0.44,0.16
id15260,0.42,0.38,0.2
id15264,0.24,0.5,0.26
id15271,0.26,0.26,0.48
id15277,0.4,0.36,0.24
id15285,0.6,0.3,0.1
id15288,0.3,0.38,0.32
id15290,0.86,0.02,0.12
id15302,0.52,0.3,0.18
id15303,0.24,0.56,0.2
id15310,0.46,0.48,0.06
id15319,0.34,0.4,0.26
id15320,0.38,0.24,0.38
id15323,0.62,0.16,0.22
id15327,0.3,0.36,0.34
id15329,0.34,0.2,0.46
id15332,0.32,0.44,0.24
id15333,0.38,0.02,0.6
id15335,0.58,0.22,0.2
id15336,0.5,0.38,0.12
id15340,0.94,0.02,0.04
id15341,0.36,0.2,0.44
id15349,0.22,0.16,0.62
id15351,0.32,0.24,0.44
id15355,0.72,0.06,0.22
id15359,0.24,0.28,0.48
id15361,0.32,0.12,0.56
id15362,0.56,0.14,0.3
id15363,0.52,0.14,0.34
id15364,0.32,0.34,0.34
id15375,0.28,0.24,0.48
id15377,0.36,0.42,0.22
id15378,0.42,0.42,0.16
id15381,0.62,0.16,0.22
id15384,0.36,0.26,0.38
id15386,0.36,0.46,0.18
id15388,0.26,0.2,0.54
id15392,0.6,0.26,0.14
id15394,0.34,0.4,0.26
id15402,0.9,0.04,0.06
id15404,0.28,0.14,0.58
id15412,0.68,0.06,0.26
id15414,0.26,0.3,0.44
id15420,0.66,0.04,0.3
id15427,0.2,0.5,0.3
id15428,0.44,0.28,0.28
id15429,0.78,0.1,0.12
id15430,0.48,0.22,0.3
id15437,0.56,0.22,0.22
id15438,0.38,0.14,0.48
id15441,0.6,0.16,0.24
id15442,0.54,0.16,0.3
id15448,0.28,0.32,0.4
id15449,0.46,0.14,0.4
id15450,0.32,0.32,0.36
id15456,0.42,0.36,0.22
id15458,0.66,0.22,0.12
id15459,0.32,0.48,0.2
id15460,0.1,0.44,0.46
id15469,0.2,0.18,0.62
id15471,0.82,0.04,0.14
id15476,0.18,0.64,0.18
id15479,0.12,0.26,0.62
id15481,0.34,0.32,0.34
id15482,0.52,0.2,0.28
id15483,0.54,0.24,0.22
id15488,0.46,0.36,0.18
id15496,0.7,0.18,0.12
id15497,0.32,0.44,0.24
id15502,0.48,0.22,0.3
id15503,0.52,0.18,0.3
id15505,0.2,0.34,0.46
id15513,0.28,0.56,0.16
id15518,0.78,0.04,0.18
id15521,0.58,0.02,0.4
id15526,0.22,0.36,0.42
id15529,0.42,0.38,0.2
id15530,0.34,0.4,0.26
id15539,0.34,0.3,0.36
id15540,0.4,0.38,0.22
id15541,0.22,0.16,0.62
id15543,0.14,0.06,0.8
id15544,0.44,0.24,0.32
id15545,0.3,0.44,0.26
id15546,0.44,0.18,0.38
id15549,0.44,0.32,0.24
id15552,0.08,0.52,0.4
id15553,0.74,0.06,0.2
id15560,0.46,0.4,0.14
id15563,0.4,0.34,0.26
id15569,0.4,0.38,0.22
id15571,0.36,0.4,0.24
id15572,0.22,0.28,0.5
id15575,0.56,0.28,0.16
id15579,0.24,0.26,0.5
id15582,0.6,0.18,0.22
id15583,0.16,0.68,0.16
id15590,0.36,0.06,0.58
id15591,0.38,0.26,0.36
id15602,0.46,0.38,0.16
id15605,0.26,0.38,0.36
id15608,0.26,0.46,0.28
id15609,0.44,0.26,0.3
id15611,0.6,0.22,0.18
id15612,0.58,0.2,0.22
id15614,0.32,0.26,0.42
id15616,0.36,0.22,0.42
id15623,0.3,0.3,0.4
id15624,0.98,0.02,0
id15625,0.3,0.36,0.34
id15626,0.7,0.08,0.22
id15631,0.42,0.34,0.24
id15633,0.38,0.24,0.38
id15645,0.82,0.1,0.08
id15653,0.52,0.34,0.14
id15654,0.6,0.16,0.24
id15655,0.22,0.22,0.56
id15659,0.8,0.1,0.1
id15664,0.76,0.16,0.08
id15666,0.66,0.06,0.28
id15667,0.48,0.36,0.16
id15672,0.4,0.46,0.14
id15673,0.3,0.56,0.14
id15677,0.9,0.02,0.08
id15678,0.38,0.36,0.26
id15682,0.64,0.12,0.24
id15684,0.48,0.46,0.06
id15685,0.68,0.22,0.1
id15687,0.48,0.38,0.14
id15688,0.46,0.14,0.4
id15690,0.34,0.44,0.22
id15697,0.44,0.26,0.3
id15707,0.26,0.14,0.6
id15708,0.42,0.28,0.3
id15715,0.3,0.42,0.28
id15716,0.18,0.2,0.62
id15718,0.44,0.16,0.4
id15719,0.32,0.42,0.26
id15721,0.8,0.1,0.1
id15723,0.38,0,0.62
id15724,0.34,0.4,0.26
id15726,0.38,0,0.62
id15727,0.36,0.22,0.42
id15732,0.84,0.08,0.08
id15733,0.06,0.58,0.36
id15734,0.8,0.16,0.04
id15738,0.22,0.26,0.52
id15742,0.52,0.18,0.3
id15748,0.7,0.22,0.08
id15751,0.5,0.24,0.26
id15752,0.86,0.06,0.08
id15753,0.56,0.2,0.24
id15758,0.7,0.06,0.24
id15763,0.4,0.4,0.2
id15765,0.38,0.2,0.42
id15776,0.26,0.06,0.68
id15777,0.48,0.08,0.44
id15781,0.6,0.36,0.04
id15785,0.74,0.14,0.12
id15791,0.22,0.12,0.66
id15793,0.28,0.18,0.54
id15794,0.18,0.28,0.54
id15798,0.36,0.32,0.32
id15799,0.54,0.34,0.12
id15800,0.24,0.42,0.34
id15801,0.32,0.38,0.3
id15804,0.42,0.42,0.16
id15814,0.34,0.26,0.4
id15815,0.18,0.42,0.4
id15820,0.84,0.12,0.04
id15823,0.46,0.24,0.3
id15831,0.36,0.18,0.46
id15832,0.3,0.48,0.22
id15834,0.36,0.36,0.28
id15836,0.38,0.38,0.24
id15837,0.12,0.06,0.82
id15839,0.68,0.14,0.18
id15840,0.9,0.04,0.06
id15841,0.62,0.2,0.18
id15844,0.2,0.26,0.54
id15847,0.44,0.16,0.4
id15854,0.4,0.24,0.36
id15857,0.5,0.18,0.32
id15858,0.66,0.14,0.2
id15865,0.38,0.36,0.26
id15866,0.3,0.38,0.32
id15867,0.34,0.24,0.42
id15868,0.76,0.1,0.14
id15869,0.26,0.26,0.48
id15873,0.38,0.5,0.12
id15875,0.22,0.22,0.56
id15881,0.24,0.42,0.34
id15882,0.86,0.06,0.08
id15887,0.38,0.36,0.26
id15890,0.34,0.46,0.2
id15891,0.26,0.08,0.66
id15894,0.62,0.3,0.08
id15897,0.52,0.32,0.16
id15901,0.24,0.18,0.58
id15906,0.26,0.06,0.68
id15909,0.7,0.24,0.06
id15912,0.14,0.4,0.46
id15914,0.28,0.16,0.56
id15916,0.82,0.02,0.16
id15919,0.44,0.26,0.3
id15920,0.5,0.32,0.18
id15921,0.52,0.3,0.18
id15926,0.66,0.12,0.22
id15928,0.3,0.42,0.28
id15929,0.24,0.58,0.18
id15930,0.4,0.1,0.5
id15932,0.62,0.26,0.12
id15937,0.3,0.48,0.22
id15943,0.24,0.34,0.42
id15950,0.98,0,0.02
id15951,0.24,0.22,0.54
id15956,0.36,0.08,0.56
id15957,0.58,0.3,0.12
id15958,0.44,0.26,0.3
id15960,0.16,0.36,0.48
id15962,0.48,0.3,0.22
id15968,0.46,0.34,0.2
id15976,0.26,0.46,0.28
id15977,0.4,0.06,0.54
id15978,0.46,0.26,0.28
id15980,0.66,0.24,0.1
id15984,0.6,0.24,0.16
id15990,0.16,0.4,0.44
id15993,0.4,0.34,0.26
id15995,0.96,0,0.04
id15998,0.46,0.2,0.34
id16000,0.16,0.24,0.6
id16005,0.3,0.48,0.22
id16006,0.62,0.26,0.12
id16007,0.26,0.26,0.48
id16008,0.56,0.18,0.26
id16011,0.46,0.2,0.34
id16015,0.44,0.18,0.38
id16016,0.24,0.48,0.28
id16029,0.64,0.1,0.26
id16033,0.26,0.44,0.3
id16035,0.34,0.44,0.22
id16038,0.3,0.44,0.26
id16039,0.66,0.1,0.24
id16042,0.8,0.16,0.04
id16043,0.4,0.34,0.26
id16048,0.4,0.4,0.2
id16051,0.42,0.24,0.34
id16052,0.82,0.1,0.08
id16055,0.2,0.26,0.54
id16056,0.22,0.42,0.36
id16059,0.2,0.5,0.3
id16064,0.2,0.08,0.72
id16068,0.64,0.02,0.34
id16071,0.62,0.16,0.22
id16075,0.34,0.18,0.48
id16076,0.42,0.34,0.24
id16079,0.68,0.2,0.12
id16082,0.38,0.36,0.26
id16084,0.38,0.2,0.42
id16090,0.4,0.38,0.22
id16091,0.54,0.24,0.22
id16092,0.4,0.28,0.32
id16094,0.28,0.4,0.32
id16095,0.3,0.44,0.26
id16099,0.32,0.22,0.46
id16104,0.18,0.28,0.54
id16105,0.5,0.18,0.32
id16106,0.58,0.24,0.18
id16111,0.3,0.26,0.44
id16113,0.22,0.36,0.42
id16117,0.32,0.18,0.5
id16118,0.44,0.26,0.3
id16121,0.44,0.28,0.28
id16123,0.56,0.18,0.26
id16124,0.72,0.08,0.2
id16127,0.54,0.26,0.2
id16132,0.6,0.18,0.22
id16139,0.4,0.2,0.4
id16154,0.52,0.32,0.16
id16155,0.84,0.1,0.06
id16157,0.42,0.02,0.56
id16158,0.38,0.4,0.22
id16162,0.58,0.28,0.14
id16163,0.52,0.1,0.38
id16165,0.62,0.18,0.2
id16168,0.08,0.6,0.32
id16173,0.58,0.12,0.3
id16174,0.22,0.46,0.32
id16175,0.52,0.22,0.26
id16177,0.5,0.3,0.2
id16178,0.26,0.18,0.56
id16179,0.4,0.3,0.3
id16184,0.32,0.52,0.16
id16185,0.22,0.48,0.3
id16187,0.22,0.16,0.62
id16190,0.78,0.02,0.2
id16195,0.4,0.36,0.24
id16201,0.5,0.08,0.42
id16202,0.92,0,0.08
id16205,0.22,0.22,0.56
id16206,0.64,0.2,0.16
id16208,0.38,0.22,0.4
id16209,0.2,0.52,0.28
id16211,0.24,0.56,0.2
id16215,0.78,0.14,0.08
id16219,0.14,0.06,0.8
id16226,0.62,0.22,0.16
id16227,0.42,0.4,0.18
id16228,0.38,0.26,0.36
id16231,0.36,0.42,0.22
id16232,0.58,0.16,0.26
id16235,0.2,0.56,0.24
id16239,0.34,0.14,0.52
id16241,0.42,0.12,0.46
id16244,0.5,0.3,0.2
id16246,0.18,0.58,0.24
id16250,0.38,0.34,0.28
id16261,0.7,0.28,0.02
id16264,0.34,0.38,0.28
id16267,0.32,0.36,0.32
id16274,0.28,0.22,0.5
id16277,0.46,0.2,0.34
id16280,0.26,0.1,0.64
id16283,0.62,0.24,0.14
id16284,0.24,0.24,0.52
id16285,0.34,0.48,0.18
id16290,0.44,0.3,0.26
id16291,0.46,0.46,0.08
id16295,0.18,0.38,0.44
id16296,0.38,0.18,0.44
id16297,0.5,0.32,0.18
id16298,0.24,0.5,0.26
id16299,0.38,0.26,0.36
id16300,0.58,0.2,0.22
id16304,0.3,0.16,0.54
id16307,0.38,0.4,0.22
id16310,0.26,0.22,0.52
id16311,0.3,0.32,0.38
id16318,0.66,0.16,0.18
id16321,0.48,0.16,0.36
id16324,0.36,0.46,0.18
id16327,0.2,0.44,0.36
id16328,0.28,0.32,0.4
id16335,0.44,0.26,0.3
id16338,0.42,0.36,0.22
id16341,0.38,0.26,0.36
id16342,0.5,0.32,0.18
id16344,0.6,0.08,0.32
id16349,0.48,0.32,0.2
id16350,0.14,0.48,0.38
id16352,0.34,0.2,0.46
id16354,0.46,0.12,0.42
id16355,0.44,0.3,0.26
id16356,0.42,0.12,0.46
id16359,0.58,0.18,0.24
id16367,0.28,0.26,0.46
id16370,0.48,0.24,0.28
id16384,0.34,0.6,0.06
id16386,0.46,0.32,0.22
id16389,0.54,0.18,0.28
id16390,0.5,0.24,0.26
id16391,0.36,0.38,0.26
id16393,0.4,0.42,0.18
id16398,0.28,0.36,0.36
id16399,0.48,0.28,0.24
id16402,0.28,0.2,0.52
id16409,0.46,0.2,0.34
id16416,0.32,0.32,0.36
id16426,0.5,0.48,0.02
id16427,0.26,0.46,0.28
id16428,0.5,0.28,0.22
id16432,0.18,0.52,0.3
id16436,0.32,0.46,0.22
id16438,0.26,0.14,0.6
id16441,0.42,0.12,0.46
id16443,0.54,0.2,0.26
id16445,0.82,0.08,0.1
id16449,0.22,0.42,0.36
id16450,0.36,0.54,0.1
id16451,0.46,0.3,0.24
id16457,0.56,0.1,0.34
id16458,0.56,0.26,0.18
id16460,0.7,0.18,0.12
id16462,0.22,0.22,0.56
id16463,0.44,0.18,0.38
id16465,0.3,0.6,0.1
id16468,0.48,0.18,0.34
id16469,0.44,0.32,0.24
id16471,0.26,0.44,0.3
id16473,0.92,0.06,0.02
id16474,0.24,0.6,0.16
id16477,0.36,0.28,0.36
id16478,0.64,0.16,0.2
id16479,0.42,0.18,0.4
id16481,0.48,0.28,0.24
id16484,0.28,0.32,0.4
id16485,0.4,0.48,0.12
id16486,0.72,0.16,0.12
id16491,0.68,0.12,0.2
id16493,0.42,0.06,0.52
id16495,0.5,0.12,0.38
id16498,0.7,0.14,0.16
id16504,0.24,0.44,0.32
id16505,0.78,0.14,0.08
id16506,0.4,0.16,0.44
id16509,0.48,0.22,0.3
id16510,0.64,0.26,0.1
id16511,0.24,0.3,0.46
id16516,0.36,0.04,0.6
id16521,0.24,0.64,0.12
id16523,0.56,0.26,0.18
id16524,0.38,0.36,0.26
id16525,0.36,0.46,0.18
id16526,0.22,0.46,0.32
id16532,0.14,0.48,0.38
id16542,0.52,0.2,0.28
id16546,0.36,0.18,0.46
id16548,0.3,0.34,0.36
id16549,0.66,0.22,0.12
id16550,0.36,0.48,0.16
id16556,0.22,0.5,0.28
id16557,0.56,0.32,0.12
id16558,0.44,0.14,0.42
id16560,0.26,0.4,0.34
id16562,0.32,0.52,0.16
id16563,0.28,0.22,0.5
id16566,0.54,0.16,0.3
id16571,0.12,0.12,0.76
id16572,0.56,0.26,0.18
id16578,0.44,0.36,0.2
id16584,0.1,0.24,0.66
id16587,0.6,0.14,0.26
id16591,0.38,0.38,0.24
id16595,0.5,0.22,0.28
id16599,0.58,0.18,0.24
id16604,0.58,0.3,0.12
id16610,0.5,0.28,0.22
id16616,0.4,0.04,0.56
id16617,0.1,0.1,0.8
id16618,0.22,0.04,0.74
id16627,0.6,0.18,0.22
id16638,0.66,0.16,0.18
id16642,0.5,0.12,0.38
id16643,0.84,0.1,0.06
id16645,0.34,0.5,0.16
id16646,0.3,0.06,0.64
id16647,0.74,0.08,0.18
id16649,0.14,0.56,0.3
id16653,0.5,0.02,0.48
id16660,0.74,0.12,0.14
id16663,0.38,0.22,0.4
id16667,0.24,0.28,0.48
id16670,0.66,0.18,0.16
id16671,0.66,0.2,0.14
id16675,0.22,0.34,0.44
id16677,0.64,0.2,0.16
id16680,0.28,0.12,0.6
id16681,0.46,0.3,0.24
id16688,0.58,0.28,0.14
id16692,0.24,0.34,0.42
id16697,0.36,0.48,0.16
id16698,0.28,0.34,0.38
id16700,0.28,0.34,0.38
id16701,0.46,0.28,0.26
id16704,0.34,0.2,0.46
id16708,0.52,0.34,0.14
id16710,0.4,0.26,0.34
id16715,0.24,0.12,0.64
id16716,0.3,0.2,0.5
id16719,0.28,0.46,0.26
id16728,0.32,0.52,0.16
id16733,0.36,0.34,0.3
id16734,0.4,0.24,0.36
id16743,0.32,0.26,0.42
id16747,0.56,0.1,0.34
id16749,0.42,0.14,0.44
id16756,0.2,0.34,0.46
id16758,0.36,0.24,0.4
id16759,0.42,0.32,0.26
id16765,0.48,0.34,0.18
id16766,0.4,0.04,0.56
id16767,0.5,0.28,0.22
id16773,0.52,0.34,0.14
id16776,0.14,0.54,0.32
id16781,0.94,0.04,0.02
id16795,0.28,0.36,0.36
id16808,0.5,0.28,0.22
id16809,0.26,0.18,0.56
id16811,0.3,0.5,0.2
id16812,0.52,0.28,0.2
id16813,0.38,0.1,0.52
id16819,0.34,0.2,0.46
id16820,0.48,0.12,0.4
id16821,0.34,0.3,0.36
id16823,0.5,0.32,0.18
id16825,0.2,0.08,0.72
id16827,0.34,0.12,0.54
id16831,0.42,0.22,0.36
id16833,0.66,0.1,0.24
id16839,0.4,0.18,0.42
id16840,0.18,0.22,0.6
id16848,0.4,0.34,0.26
id16851,0.86,0.08,0.06
id16855,0.36,0.04,0.6
id16860,0.68,0.16,0.16
id16866,0.24,0.3,0.46
id16873,0.52,0.32,0.16
id16876,0.44,0.22,0.34
id16877,0.34,0.1,0.56
id16884,0.3,0.24,0.46
id16890,0.34,0.5,0.16
id16896,0.58,0.16,0.26
id16899,0.48,0.16,0.36
id16900,0.46,0.36,0.18
id16902,0.34,0.3,0.36
id16903,0.22,0.52,0.26
id16904,0.6,0.22,0.18
id16908,0.36,0.22,0.42
id16916,0.38,0.46,0.16
id16918,0.22,0.44,0.34
id16919,0.36,0.44,0.2
id16921,0.5,0.12,0.38
id16927,0.26,0.38,0.36
id16928,0.52,0.34,0.14
id16935,0.22,0.14,0.64
id16938,0.44,0.3,0.26
id16939,0.5,0.38,0.12
id16944,0.24,0.2,0.56
id16946,0.36,0.2,0.44
id16947,0.46,0.44,0.1
id16952,0.34,0.46,0.2
id16954,0.58,0.1,0.32
id16956,0.32,0.38,0.3
id16971,0.42,0.24,0.34
id16973,0.3,0.46,0.24
id16975,0.18,0.5,0.32
id16980,0.56,0.22,0.22
id16986,0.66,0.14,0.2
id16995,0.82,0.02,0.16
id16998,0.22,0.36,0.42
id17000,0.32,0.44,0.24
id17001,0.24,0.46,0.3
id17002,0.48,0.32,0.2
id17003,0.52,0.1,0.38
id17004,0.66,0.18,0.16
id17008,0.36,0.36,0.28
id17009,0.76,0.08,0.16
id17011,0.42,0.4,0.18
id17018,0.26,0.52,0.22
id17023,0.52,0.32,0.16
id17026,0.44,0.1,0.46
id17027,0.76,0.18,0.06
id17029,0.58,0.32,0.1
id17034,0.58,0.16,0.26
id17035,0.24,0.46,0.3
id17036,0.16,0.4,0.44
id17038,0.32,0.5,0.18
id17042,0.38,0.18,0.44
id17045,0.26,0.38,0.36
id17048,0.68,0.18,0.14
id17053,0.26,0.42,0.32
id17054,0.26,0.48,0.26
id17062,0.28,0.18,0.54
id17063,0.28,0.48,0.24
